Country,Category,Session,Timezone,Start Date,Start Time,End Date,End Time,Circuit,Title,Country Code
Thailand,Moto3,Free Practice,Asia/Bangkok,25/10/2024,09:00,25/10/2024,09:35,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,Moto2,Free Practice,Asia/Bangkok,25/10/2024,09:50,25/10/2024,10:30,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,MotoGP,Free Practice 1,Asia/Bangkok,25/10/2024,10:45,25/10/2024,11:30,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,Moto3,Practice 1,Asia/Bangkok,25/10/2024,13:15,25/10/2024,13:50,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,Moto2,Practice 1,Asia/Bangkok,25/10/2024,14:05,25/10/2024,14:45,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,MotoGP,Practice,Asia/Bangkok,25/10/2024,15:00,25/10/2024,16:00,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,Moto3,Practice 2,Asia/Bangkok,26/10/2024,08:40,26/10/2024,09:10,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,Moto2,Practice 2,Asia/Bangkok,26/10/2024,09:25,26/10/2024,09:55,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,MotoGP,Free Practice 2,Asia/Bangkok,26/10/2024,10:10,26/10/2024,10:40,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,MotoGP,Qualifying 1,Asia/Bangkok,26/10/2024,10:50,26/10/2024,11:05,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,MotoGP,Qualifying 2,Asia/Bangkok,26/10/2024,11:15,26/10/2024,11:30,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,Moto3,Qualifying 1,Asia/Bangkok,26/10/2024,12:50,26/10/2024,13:05,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,Moto3,Qualifying 2,Asia/Bangkok,26/10/2024,13:15,26/10/2024,13:30,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,Moto2,Qualifying 1,Asia/Bangkok,26/10/2024,13:45,26/10/2024,14:00,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,Moto2,Qualifying 2,Asia/Bangkok,26/10/2024,14:10,26/10/2024,14:25,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,MotoGP,Tissot Sprint,Asia/Bangkok,26/10/2024,15:00,26/10/2024,15:30,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,MotoGP,Warm Up,Asia/Bangkok,27/10/2024,10:40,27/10/2024,10:50,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,Moto3,Race,Asia/Bangkok,27/10/2024,12:00,27/10/2024,12:30,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,Moto2,Race,Asia/Bangkok,27/10/2024,13:15,27/10/2024,13:55,Chang International Circuit,OR Thailand Grand Prix,THA
Thailand,MotoGP,Race,Asia/Bangkok,27/10/2024,15:00,27/10/2024,15:50,Chang International Circuit,OR Thailand Grand Prix,THA
Malaysia,Moto3,Free Practice,Asia/Kuala_Lumpur,01/11/2024,09:00,01/11/2024,09:35,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,Moto2,Free Practice,Asia/Kuala_Lumpur,01/11/2024,09:50,01/11/2024,10:30,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,MotoGP,Free Practice 1,Asia/Kuala_Lumpur,01/11/2024,10:45,01/11/2024,11:30,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,Moto3,Practice 1,Asia/Kuala_Lumpur,01/11/2024,13:15,01/11/2024,13:50,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,Moto2,Practice 1,Asia/Kuala_Lumpur,01/11/2024,14:05,01/11/2024,14:45,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,MotoGP,Practice,Asia/Kuala_Lumpur,01/11/2024,15:00,01/11/2024,16:00,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,Moto3,Practice 2,Asia/Kuala_Lumpur,02/11/2024,08:40,02/11/2024,09:10,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,Moto2,Practice 2,Asia/Kuala_Lumpur,02/11/2024,09:25,02/11/2024,09:55,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,MotoGP,Free Practice 2,Asia/Kuala_Lumpur,02/11/2024,10:10,02/11/2024,10:40,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,MotoGP,Qualifying 1,Asia/Kuala_Lumpur,02/11/2024,10:50,02/11/2024,11:05,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,MotoGP,Qualifying 2,Asia/Kuala_Lumpur,02/11/2024,11:15,02/11/2024,11:30,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,Moto3,Qualifying 1,Asia/Kuala_Lumpur,02/11/2024,12:50,02/11/2024,13:05,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,Moto3,Qualifying 2,Asia/Kuala_Lumpur,02/11/2024,13:15,02/11/2024,13:30,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,Moto2,Qualifying 1,Asia/Kuala_Lumpur,02/11/2024,13:45,02/11/2024,14:00,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,Moto2,Qualifying 2,Asia/Kuala_Lumpur,02/11/2024,14:10,02/11/2024,14:25,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,MotoGP,Tissot Sprint,Asia/Kuala_Lumpur,02/11/2024,15:00,02/11/2024,15:30,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,MotoGP,Warm Up,Asia/Kuala_Lumpur,03/11/2024,10:40,03/11/2024,10:50,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,Moto3,Race,Asia/Kuala_Lumpur,03/11/2024,12:00,03/11/2024,12:30,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,Moto2,Race,Asia/Kuala_Lumpur,03/11/2024,13:15,03/11/2024,13:55,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Malaysia,MotoGP,Race,Asia/Kuala_Lumpur,03/11/2024,15:00,03/11/2024,15:50,Sepang International Circuit,PETRONAS Grand Prix of Malaysia,MYS
Catalunya,Moto3,Free Practice,Europe/Madrid,15/11/2024,09:00,15/11/2024,09:35,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,Moto2,Free Practice,Europe/Madrid,15/11/2024,09:50,15/11/2024,10:30,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,MotoGP,Free Practice 1,Europe/Madrid,15/11/2024,10:45,15/11/2024,11:30,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,Moto3,Practice 1,Europe/Madrid,15/11/2024,13:15,15/11/2024,13:50,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,Moto2,Practice 1,Europe/Madrid,15/11/2024,14:05,15/11/2024,14:45,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,MotoGP,Practice,Europe/Madrid,15/11/2024,15:00,15/11/2024,16:00,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,Moto3,Practice 2,Europe/Madrid,16/11/2024,08:40,16/11/2024,09:10,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,Moto2,Practice 2,Europe/Madrid,16/11/2024,09:25,16/11/2024,09:55,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,MotoGP,Free Practice 2,Europe/Madrid,16/11/2024,10:10,16/11/2024,10:40,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,MotoGP,Qualifying 1,Europe/Madrid,16/11/2024,10:50,16/11/2024,11:05,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,MotoGP,Qualifying 2,Europe/Madrid,16/11/2024,11:15,16/11/2024,11:30,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,Moto3,Qualifying 1,Europe/Madrid,16/11/2024,12:50,16/11/2024,13:05,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,Moto3,Qualifying 2,Europe/Madrid,16/11/2024,13:15,16/11/2024,13:30,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,Moto2,Qualifying 1,Europe/Madrid,16/11/2024,13:45,16/11/2024,14:00,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,Moto2,Qualifying 2,Europe/Madrid,16/11/2024,14:10,16/11/2024,14:25,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,MotoGP,Tissot Sprint,Europe/Madrid,16/11/2024,15:00,16/11/2024,15:30,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,MotoGP,Warm Up,Europe/Madrid,17/11/2024,09:40,17/11/2024,09:50,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,Moto3,Race,Europe/Madrid,17/11/2024,11:00,17/11/2024,11:30,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,Moto2,Race,Europe/Madrid,17/11/2024,12:15,17/11/2024,12:55,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,MotoGP,Race,Europe/Madrid,17/11/2024,14:00,17/11/2024,14:50,Circuit de Barcelona-Catalunya,Motul Solidarity Grand Prix of Barcelona,ESP
Catalunya,MotoGP,Testing,Europe/Madrid,19/11/2024,10:00,19/11/2024,18:00,Circuit de Barcelona-Catalunya,Barcelona MotoGP Official Test,ESP
Malaysia,MotoGP,Testing,Asia/Kuala_Lumpur,31/01/2025,,02/02/2025,,PETRONAS Sepang International Circuit,Shakedown MotoGP Test,MYS
Malaysia,MotoGP,Testing,Asia/Kuala_Lumpur,05/02/2025,,07/02/2025,,PETRONAS Sepang International Circuit,Malaysia MotoGP Test,MYS
Thailand,MotoGP,Testing,Asia/Bangkok,12/02/2025,,13/02/2025,,Chang International Circuit,Thailand MotoGP Test,THA
Spain,MotoGP,Testing,Europe/Madrid,18/02/2025,,20/02/2025,,Circuito de Jerez - Angel Nieto,Spain Moto2 and Moto3 Test,ESP
Thailand,Moto3,Free Practice 1,Asia/Bangkok,28/02/2025,09:00,28/02/2025,09:35,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,Moto2,Free Practice 1,Asia/Bangkok,28/02/2025,09:50,28/02/2025,10:30,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,MotoGP,Free Practice 1,Asia/Bangkok,28/02/2025,10:45,28/02/2025,11:30,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,Moto3,Practice,Asia/Bangkok,28/02/2025,13:15,28/02/2025,13:50,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,Moto2,Practice,Asia/Bangkok,28/02/2025,14:05,28/02/2025,14:45,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,MotoGP,Practice,Asia/Bangkok,28/02/2025,15:00,28/02/2025,16:00,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,Moto3,Free Practice 2,Asia/Bangkok,01/03/2025,08:40,01/03/2025,09:10,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,Moto2,Free Practice 2,Asia/Bangkok,01/03/2025,09:25,01/03/2025,09:55,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,MotoGP,Free Practice 2,Asia/Bangkok,01/03/2025,10:10,01/03/2025,10:40,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,MotoGP,Qualifying 1,Asia/Bangkok,01/03/2025,10:50,01/03/2025,11:05,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,MotoGP,Qualifying 2,Asia/Bangkok,01/03/2025,11:15,01/03/2025,11:30,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,Moto3,Qualifying 1,Asia/Bangkok,01/03/2025,12:50,01/03/2025,13:05,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,Moto3,Qualifying 2,Asia/Bangkok,01/03/2025,13:15,01/03/2025,13:30,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,Moto2,Qualifying 1,Asia/Bangkok,01/03/2025,13:45,01/03/2025,14:00,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,Moto2,Qualifying 2,Asia/Bangkok,01/03/2025,14:10,01/03/2025,14:25,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,MotoGP,Sprint,Asia/Bangkok,01/03/2025,15:00,01/03/2025,15:30,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,MotoGP,Warm Up,Asia/Bangkok,02/03/2025,09:40,02/03/2025,09:50,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,Moto3,Race,Asia/Bangkok,02/03/2025,12:00,02/03/2025,12:30,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,Moto2,Race,Asia/Bangkok,02/03/2025,13:15,02/03/2025,13:55,Chang International Circuit,PT Grand Prix of Thailand,THA
Thailand,MotoGP,Race,Asia/Bangkok,02/03/2025,15:00,02/03/2025,15:50,Chang International Circuit,PT Grand Prix of Thailand,THA
Argentina,Moto3,Free Practice 1,America/Mendoza,14/03/2025,09:00,14/03/2025,09:35,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,Moto2,Free Practice 1,America/Mendoza,14/03/2025,09:50,14/03/2025,10:30,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,MotoGP,Free Practice 1,America/Mendoza,14/03/2025,10:45,14/03/2025,11:30,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,Moto3,Practice,America/Mendoza,14/03/2025,13:15,14/03/2025,13:50,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,Moto2,Practice,America/Mendoza,14/03/2025,14:05,14/03/2025,14:45,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,MotoGP,Practice,America/Mendoza,14/03/2025,15:00,14/03/2025,16:00,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,Moto3,Free Practice 2,America/Mendoza,15/03/2025,08:40,15/03/2025,09:10,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,Moto2,Free Practice 2,America/Mendoza,15/03/2025,09:25,15/03/2025,09:55,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,MotoGP,Free Practice 2,America/Mendoza,15/03/2025,10:10,15/03/2025,10:40,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,MotoGP,Qualifying 1,America/Mendoza,15/03/2025,10:50,15/03/2025,11:05,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,MotoGP,Qualifying 2,America/Mendoza,15/03/2025,11:15,15/03/2025,11:30,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,Moto3,Qualifying 1,America/Mendoza,15/03/2025,12:50,15/03/2025,13:05,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,Moto3,Qualifying 2,America/Mendoza,15/03/2025,13:15,15/03/2025,13:30,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,Moto2,Qualifying 1,America/Mendoza,15/03/2025,13:45,15/03/2025,14:00,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,Moto2,Qualifying 2,America/Mendoza,15/03/2025,14:10,15/03/2025,14:25,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,MotoGP,Sprint,America/Mendoza,15/03/2025,15:00,15/03/2025,15:30,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,MotoGP,Warm Up,America/Mendoza,16/03/2025,09:40,16/03/2025,09:50,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,Moto3,Race,America/Mendoza,16/03/2025,12:00,16/03/2025,12:30,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,Moto2,Race,America/Mendoza,16/03/2025,13:15,16/03/2025,13:55,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
Argentina,MotoGP,Race,America/Mendoza,16/03/2025,15:00,16/03/2025,15:50,Termas de Río Hondo,Gran Premio YPF Energia de Argentina,ARG
USA,Moto3,Free Practice 1,America/Chicago,28/03/2025,09:00,28/03/2025,09:35,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,Moto2,Free Practice 1,America/Chicago,28/03/2025,09:50,28/03/2025,10:30,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,MotoGP,Free Practice 1,America/Chicago,28/03/2025,10:45,28/03/2025,11:30,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,Moto3,Practice,America/Chicago,28/03/2025,13:15,28/03/2025,13:50,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,Moto2,Practice,America/Chicago,28/03/2025,14:05,28/03/2025,14:45,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,MotoGP,Practice,America/Chicago,28/03/2025,15:00,28/03/2025,16:00,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,Moto3,Free Practice 2,America/Chicago,29/03/2025,08:40,29/03/2025,09:10,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,Moto2,Free Practice 2,America/Chicago,29/03/2025,09:25,29/03/2025,09:55,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,MotoGP,Free Practice 2,America/Chicago,29/03/2025,10:10,29/03/2025,10:40,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,MotoGP,Qualifying 1,America/Chicago,29/03/2025,10:50,29/03/2025,11:05,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,MotoGP,Qualifying 2,America/Chicago,29/03/2025,11:15,29/03/2025,11:30,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,Moto3,Qualifying 1,America/Chicago,29/03/2025,12:50,29/03/2025,13:05,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,Moto3,Qualifying 2,America/Chicago,29/03/2025,13:15,29/03/2025,13:30,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,Moto2,Qualifying 1,America/Chicago,29/03/2025,13:45,29/03/2025,14:00,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,Moto2,Qualifying 2,America/Chicago,29/03/2025,14:10,29/03/2025,14:25,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,MotoGP,Sprint,America/Chicago,29/03/2025,15:00,29/03/2025,15:30,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,MotoGP,Warm Up,America/Chicago,30/03/2025,09:40,30/03/2025,09:50,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,Moto3,Race,America/Chicago,30/03/2025,11:00,30/03/2025,11:30,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,Moto2,Race,America/Chicago,30/03/2025,12:15,30/03/2025,12:55,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
USA,MotoGP,Race,America/Chicago,30/03/2025,14:00,30/03/2025,14:50,Circuit of The Americas,Red Bull Grand Prix of The Americas,USA
Qatar,Moto3,Free Practice 1,Asia/Qatar,11/04/2025,14:00,11/04/2025,14:35,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,Moto2,Free Practice 1,Asia/Qatar,11/04/2025,14:50,11/04/2025,15:30,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,MotoGP,Free Practice 1,Asia/Qatar,11/04/2025,15:45,11/04/2025,16:30,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,Moto3,Practice,Asia/Qatar,11/04/2025,18:15,11/04/2025,18:50,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,Moto2,Practice,Asia/Qatar,11/04/2025,19:05,11/04/2025,19:45,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,MotoGP,Practice,Asia/Qatar,11/04/2025,20:00,11/04/2025,21:00,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,Moto3,Free Practice 2,Asia/Qatar,12/04/2025,13:30,12/04/2025,14:00,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,Moto2,Free Practice 2,Asia/Qatar,12/04/2025,14:15,12/04/2025,14:45,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,MotoGP,Free Practice 2,Asia/Qatar,12/04/2025,15:00,12/04/2025,15:30,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,MotoGP,Qualifying 1,Asia/Qatar,12/04/2025,15:40,12/04/2025,15:55,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,MotoGP,Qualifying 2,Asia/Qatar,12/04/2025,16:05,12/04/2025,16:20,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,Moto3,Qualifying 1,Asia/Qatar,12/04/2025,17:50,12/04/2025,18:05,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,Moto3,Qualifying 2,Asia/Qatar,12/04/2025,18:15,12/04/2025,18:30,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,Moto2,Qualifying 1,Asia/Qatar,12/04/2025,18:45,12/04/2025,19:00,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,Moto2,Qualifying 2,Asia/Qatar,12/04/2025,19:10,12/04/2025,19:25,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,MotoGP,Sprint,Asia/Qatar,12/04/2025,20:00,12/04/2025,20:30,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,MotoGP,Warm Up,Asia/Qatar,13/04/2025,15:40,13/04/2025,15:50,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,Moto3,Race,Asia/Qatar,13/04/2025,17:00,13/04/2025,17:30,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,Moto2,Race,Asia/Qatar,13/04/2025,18:15,13/04/2025,18:55,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Qatar,MotoGP,Race,Asia/Qatar,13/04/2025,20:00,13/04/2025,20:50,Losail International Circuit,Qatar Airways Grand Prix of Qatar,QAT
Spain,Moto3,Free Practice 1,Europe/Madrid,25/04/2025,09:00,25/04/2025,09:35,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,Moto2,Free Practice 1,Europe/Madrid,25/04/2025,09:50,25/04/2025,10:30,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,MotoGP,Free Practice 1,Europe/Madrid,25/04/2025,10:45,25/04/2025,11:30,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,Moto3,Practice,Europe/Madrid,25/04/2025,13:15,25/04/2025,13:50,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,Moto2,Practice,Europe/Madrid,25/04/2025,14:05,25/04/2025,14:45,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,MotoGP,Practice,Europe/Madrid,25/04/2025,15:00,25/04/2025,16:00,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,Moto3,Free Practice 2,Europe/Madrid,26/04/2025,08:40,26/04/2025,09:10,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,Moto2,Free Practice 2,Europe/Madrid,26/04/2025,09:25,26/04/2025,09:55,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,MotoGP,Free Practice 2,Europe/Madrid,26/04/2025,10:10,26/04/2025,10:40,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,MotoGP,Qualifying 1,Europe/Madrid,26/04/2025,10:50,26/04/2025,11:05,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,MotoGP,Qualifying 2,Europe/Madrid,26/04/2025,11:15,26/04/2025,11:30,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,Moto3,Qualifying 1,Europe/Madrid,26/04/2025,12:50,26/04/2025,13:05,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,Moto3,Qualifying 2,Europe/Madrid,26/04/2025,13:15,26/04/2025,13:30,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,Moto2,Qualifying 1,Europe/Madrid,26/04/2025,13:45,26/04/2025,14:00,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,Moto2,Qualifying 2,Europe/Madrid,26/04/2025,14:10,26/04/2025,14:25,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,MotoGP,Sprint,Europe/Madrid,26/04/2025,15:00,26/04/2025,15:30,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,MotoGP,Warm Up,Europe/Madrid,27/04/2025,09:40,27/04/2025,09:50,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,Moto3,Race,Europe/Madrid,27/04/2025,11:00,27/04/2025,11:30,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,Moto2,Race,Europe/Madrid,27/04/2025,12:15,27/04/2025,12:55,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,MotoGP,Race,Europe/Madrid,27/04/2025,14:00,27/04/2025,14:50,Circuito de Jerez - Angel Nieto,"Gran Premio Estrellla Galicia 0,0 de España",ESP
Spain,MotoGP,Testing,Europe/Madrid,28/04/2025,,28/04/2025,,Circuito de Jerez - Angel Nieto,Spain MotoGP Test,ESP
France,Moto3,Free Practice 1,Europe/Paris,09/05/2025,09:00,09/05/2025,09:35,Le Mans,Michelin Grand Prix de France,FRA
France,Moto2,Free Practice 1,Europe/Paris,09/05/2025,09:50,09/05/2025,10:30,Le Mans,Michelin Grand Prix de France,FRA
France,MotoGP,Free Practice 1,Europe/Paris,09/05/2025,10:45,09/05/2025,11:30,Le Mans,Michelin Grand Prix de France,FRA
France,Moto3,Practice,Europe/Paris,09/05/2025,13:15,09/05/2025,13:50,Le Mans,Michelin Grand Prix de France,FRA
France,Moto2,Practice,Europe/Paris,09/05/2025,14:05,09/05/2025,14:45,Le Mans,Michelin Grand Prix de France,FRA
France,MotoGP,Practice,Europe/Paris,09/05/2025,15:00,09/05/2025,16:00,Le Mans,Michelin Grand Prix de France,FRA
